user_id,age,gender,location,user_segment
U_3399,35,M,British Virgin Islands,Techie
U_3400,59,F,Montserrat,General
U_3401,37,Non-Binary,Philippines,Techie
U_3402,23,Non-Binary,Mayotte,Budget
U_3403,29,M,Hong Kong,General
U_3404,19,Non-Binary,Ukraine,Budget
U_3405,24,M,Indonesia,General
U_3406,33,F,Svalbard & Jan Mayen Islands,General
U_3407,20,M,Guatemala,General
U_3408,62,M,Zimbabwe,Techie
U_3409,20,F,Sierra Leone,Techie
U_3410,44,M,Spain,Premium
U_3411,67,M,Cameroon,Premium
U_3412,60,Non-Binary,French Guiana,Techie
U_3413,57,F,Armenia,General
U_3414,55,M,France,General
U_3415,50,F,Zimbabwe,Budget
U_3416,45,F,Rwanda,Techie
U_3417,18,M,Belgium,General
U_3418,25,Non-Binary,Guatemala,Techie
U_3419,54,F,Uzbekistan,Techie
U_3420,49,M,Kenya,General
U_3421,65,F,Palau,General
U_3422,60,Non-Binary,Equatorial Guinea,Premium
U_3423,54,Non-Binary,San Marino,General
U_3424,21,Non-Binary,Lesotho,Budget
U_3425,47,M,Croatia,General
U_3426,23,M,Cook Islands,Budget
U_3427,63,Non-Binary,Sweden,Budget
U_3428,36,M,Mauritania,General
U_3429,49,Non-Binary,Faroe Islands,Budget
U_3430,26,M,Venezuela,General
U_3431,29,Non-Binary,Monaco,General
U_3432,28,F,Qatar,General
U_3433,63,Non-Binary,Faroe Islands,General
U_3434,33,Non-Binary,Burundi,Budget
U_3435,18,M,Botswana,General
U_3436,62,M,Nicaragua,Budget
U_3437,38,M,Saint Vincent and the Grenadines,Premium
U_3438,47,M,Namibia,General
U_3439,30,M,Dominican Republic,Premium
U_3440,51,M,Ecuador,Techie
U_3441,21,F,Australia,Techie
U_3442,45,Non-Binary,Paraguay,Techie
U_3443,55,Non-Binary,United Kingdom,General
U_3444,48,Non-Binary,Marshall Islands,Budget
U_3445,44,F,Czech Republic,Techie
U_3446,22,Non-Binary,Northern Mariana Islands,General
U_3447,42,F,Djibouti,Techie
U_3448,20,F,Austria,Budget
U_3449,50,F,Bolivia,Techie
U_3450,21,Non-Binary,Isle of Man,Premium
U_3451,42,F,Greenland,Budget
U_3452,37,Non-Binary,Saint Barthelemy,General
U_3453,51,Non-Binary,Latvia,Techie
U_3454,43,M,Bolivia,General
U_3455,22,M,Pitcairn Islands,General
U_3456,52,F,Sierra Leone,General
U_3457,45,F,Burundi,Budget
U_3458,46,Non-Binary,Albania,Premium
U_3459,26,F,Mexico,Budget
U_3460,69,F,Vanuatu,General
U_3461,55,Non-Binary,Cayman Islands,Budget
U_3462,67,F,Ireland,Budget
U_3463,23,F,Palau,Techie
U_3464,36,Non-Binary,Vietnam,Budget
U_3465,61,Non-Binary,Turkmenistan,Budget
U_3466,28,M,Turkey,Techie
U_3467,19,Non-Binary,Lebanon,Budget
U_3468,64,M,Lesotho,Budget
U_3469,61,F,Pakistan,Premium
U_3470,61,Non-Binary,Cook Islands,General
U_3471,26,Non-Binary,Saudi Arabia,Techie
U_3472,38,Non-Binary,France,Premium
U_3473,41,F,Gibraltar,Techie
U_3474,51,M,France,Premium
U_3475,39,F,Oman,General
U_3476,20,F,Bahamas,Budget
U_3477,29,Non-Binary,United States of America,General
U_3478,45,M,Seychelles,General
U_3479,47,F,Benin,General
U_3480,43,Non-Binary,Pakistan,Budget
U_3481,65,F,Montserrat,Budget
U_3482,38,F,Djibouti,General
U_3483,45,Non-Binary,Martinique,Budget
U_3484,43,Non-Binary,Saint Vincent and the Grenadines,General
U_3485,50,M,Saint Kitts and Nevis,General
U_3486,38,F,Thailand,General
U_3487,52,Non-Binary,Vietnam,Budget
U_3488,69,Non-Binary,Argentina,General
U_3489,51,M,United States Minor Outlying Islands,General
U_3490,58,M,Uruguay,General
U_3491,68,Non-Binary,China,Budget
U_3492,64,M,Israel,Budget
U_3493,35,Non-Binary,Turkmenistan,Premium
U_3494,28,F,Taiwan,Budget
U_3495,40,M,Christmas Island,Techie
U_3496,65,F,Vietnam,General
U_3497,39,F,Uruguay,Premium
U_3498,34,F,Argentina,General
U_3499,22,Non-Binary,Taiwan,Budget
U_3500,61,F,Indonesia,Budget
U_3501,28,F,Solomon Islands,Budget
U_3502,47,F,Lithuania,Premium
U_3503,32,Non-Binary,Colombia,General
U_3504,44,F,Vietnam,Budget
U_3505,52,F,San Marino,Techie
U_3506,50,M,Tunisia,Techie
U_3507,37,Non-Binary,Vanuatu,General
U_3508,33,F,French Guiana,Budget
U_3509,51,M,Turkey,Budget
U_3510,19,Non-Binary,Argentina,Budget
U_3511,52,Non-Binary,Algeria,Premium
U_3512,57,Non-Binary,French Southern Territories,Budget
U_3513,45,Non-Binary,Montenegro,General
U_3514,64,Non-Binary,Netherlands,Techie
U_3515,56,Non-Binary,Botswana,Techie
U_3516,23,F,Vanuatu,Techie
U_3517,26,F,Grenada,Budget
U_3518,37,F,Finland,Premium
U_3519,18,F,Korea,General
U_3520,25,M,Norway,General
U_3521,40,F,Mayotte,General
U_3522,20,Non-Binary,Malta,General
U_3523,21,F,Lithuania,Budget
U_3524,42,F,Tuvalu,Budget
U_3525,64,Non-Binary,Wallis and Futuna,Budget
U_3526,55,F,Burkina Faso,Premium
U_3527,32,F,Thailand,Budget
U_3528,38,F,Madagascar,Techie
U_3529,52,M,Lao People's Democratic Republic,General
U_3530,63,F,Faroe Islands,General
U_3531,69,Non-Binary,Congo,General
U_3532,31,Non-Binary,Sudan,General
U_3533,53,F,Bouvet Island (Bouvetoya),Budget
U_3534,29,F,Greenland,Budget
U_3535,34,F,Central African Republic,General
U_3536,56,Non-Binary,Saint Martin,Budget
U_3537,26,Non-Binary,Kuwait,Budget
U_3538,52,M,Oman,Premium
U_3539,30,M,Equatorial Guinea,Budget
U_3540,32,M,Saint Barthelemy,Techie
U_3541,35,Non-Binary,Colombia,Premium
U_3542,68,M,American Samoa,Techie
U_3543,50,F,Saint Pierre and Miquelon,General
U_3544,23,F,Guadeloupe,Premium
U_3545,44,Non-Binary,Somalia,Budget
U_3546,40,M,French Polynesia,Budget
U_3547,44,F,Montenegro,Premium
U_3548,51,Non-Binary,Peru,General
U_3549,63,M,Saudi Arabia,General
U_3550,55,F,Congo,General
U_3551,31,M,China,Budget
U_3552,53,Non-Binary,New Zealand,Techie
U_3553,25,M,Togo,Techie
U_3554,52,Non-Binary,Northern Mariana Islands,Techie
U_3555,36,M,Ukraine,Techie
U_3556,47,F,Iraq,Techie
U_3557,31,Non-Binary,Sweden,Techie
U_3558,37,Non-Binary,Japan,General
U_3559,66,Non-Binary,Malaysia,Budget
U_3560,42,M,Greece,General
U_3561,57,M,Benin,Budget
U_3562,41,F,Iran,Budget
U_3563,31,Non-Binary,Paraguay,General
U_3564,43,Non-Binary,Bhutan,General
U_3565,55,M,Colombia,Budget
U_3566,40,M,Burundi,Premium
U_3567,39,F,Lesotho,Budget
U_3568,65,F,Gibraltar,Techie
U_3569,36,M,Vietnam,General
U_3570,63,Non-Binary,Egypt,General
U_3571,68,F,Albania,Techie
U_3572,20,M,Eritrea,Premium
U_3573,59,M,Hungary,Techie
U_3574,36,Non-Binary,Dominica,Premium
U_3575,26,M,Kiribati,General
U_3576,45,M,Sao Tome and Principe,General
U_3577,37,F,Ethiopia,Techie
U_3578,62,M,Zimbabwe,Premium
U_3579,24,M,Greenland,Budget
U_3580,31,F,Gabon,Budget
U_3581,26,Non-Binary,Myanmar,General
U_3582,36,Non-Binary,Saint Kitts and Nevis,Techie
U_3583,64,F,Montserrat,Premium
U_3584,69,F,Algeria,Techie
U_3585,31,Non-Binary,Eritrea,General
U_3586,55,Non-Binary,Palau,Budget
U_3587,53,Non-Binary,Guyana,General
U_3588,57,Non-Binary,Puerto Rico,General
U_3589,34,Non-Binary,Dominica,General
U_3590,47,F,Bahamas,Premium
U_3591,26,M,Papua New Guinea,Budget
U_3592,50,Non-Binary,British Indian Ocean Territory (Chagos Archipelago),Premium
U_3593,69,Non-Binary,Lao People's Democratic Republic,Premium
U_3594,42,M,Gambia,Budget
U_3595,31,M,Cayman Islands,Techie
U_3596,28,M,Iraq,Techie
U_3597,52,M,Poland,General
U_3598,58,M,Macao,Budget
U_3599,31,M,Uzbekistan,Techie
U_3600,47,F,Ukraine,General
U_3601,58,M,Tuvalu,General
U_3602,21,M,Romania,General
U_3603,21,F,Sierra Leone,General
U_3604,45,M,Georgia,General
U_3605,25,Non-Binary,Portugal,Premium
U_3606,19,Non-Binary,British Indian Ocean Territory (Chagos Archipelago),Techie
U_3607,58,M,Northern Mariana Islands,Budget
U_3608,63,F,United States Virgin Islands,Budget
U_3609,39,Non-Binary,Wallis and Futuna,Budget
U_3610,58,F,French Polynesia,Budget
U_3611,33,Non-Binary,Heard Island and McDonald Islands,Budget
U_3612,46,M,Nicaragua,Budget
U_3613,66,F,Cyprus,Budget
U_3614,65,F,Cyprus,General
U_3615,47,F,Burkina Faso,Budget
U_3616,29,Non-Binary,Lesotho,General
U_3617,52,Non-Binary,Cape Verde,Budget
U_3618,28,Non-Binary,Korea,General
U_3619,63,M,San Marino,General
U_3620,67,Non-Binary,New Caledonia,General
U_3621,38,M,Holy See (Vatican City State),General
U_3622,38,F,Israel,Budget
U_3623,22,F,Reunion,General
U_3624,65,M,Mexico,General
U_3625,37,Non-Binary,United States Minor Outlying Islands,General
U_3626,54,M,Latvia,General
U_3627,20,F,Saudi Arabia,Premium
U_3628,61,F,Mauritania,General
U_3629,50,M,Spain,Budget
U_3630,26,Non-Binary,Papua New Guinea,Techie
U_3631,26,Non-Binary,Sweden,Budget
U_3632,21,M,Cuba,General
U_3633,52,M,Serbia,Budget
U_3634,34,Non-Binary,Egypt,Budget
U_3635,51,F,Pitcairn Islands,Techie
U_3636,41,M,Saudi Arabia,General
U_3637,49,Non-Binary,Nepal,Techie
U_3638,18,Non-Binary,Tunisia,Budget
U_3639,25,F,Solomon Islands,Budget
U_3640,62,F,Belgium,General
U_3641,40,F,Malta,General
U_3642,64,F,Kiribati,General
U_3643,57,F,Marshall Islands,Techie
U_3644,29,M,Romania,General
U_3645,29,Non-Binary,Guyana,Premium
U_3646,63,M,Belarus,Techie
U_3647,64,M,United States Virgin Islands,Techie
U_3648,32,M,Mongolia,Premium
U_3649,58,M,Bouvet Island (Bouvetoya),General
U_3650,36,M,Bahamas,Techie
U_3651,43,F,Switzerland,Premium
U_3652,69,F,Mexico,Budget
U_3653,46,Non-Binary,United Kingdom,Budget
U_3654,39,M,Madagascar,Techie
U_3655,57,Non-Binary,Cook Islands,Budget
U_3656,38,F,Montserrat,Budget
U_3657,68,F,Mauritania,General
U_3658,55,F,Canada,General
U_3659,37,M,Chad,General
U_3660,46,M,Greece,Techie
U_3661,68,F,Timor-Leste,General
U_3662,21,Non-Binary,Mali,General
U_3663,24,Non-Binary,Kenya,General
U_3664,45,F,Brazil,Techie
U_3665,45,Non-Binary,Pitcairn Islands,Premium
U_3666,21,F,Costa Rica,General
U_3667,39,Non-Binary,Saint Barthelemy,Budget
U_3668,29,F,Myanmar,Budget
U_3669,62,Non-Binary,Liechtenstein,Premium
U_3670,20,M,Bermuda,Budget
U_3671,39,F,United Arab Emirates,General
U_3672,61,F,Malawi,Techie
U_3673,19,Non-Binary,Kiribati,Techie
U_3674,41,F,Sudan,General
U_3675,51,F,Azerbaijan,Techie
U_3676,44,F,Korea,Budget
U_3677,58,M,Bulgaria,Techie
U_3678,18,M,Malaysia,General
U_3679,25,Non-Binary,Israel,Premium
U_3680,40,M,Korea,General
U_3681,55,Non-Binary,Mongolia,Budget
U_3682,23,M,Azerbaijan,Budget
U_3683,39,Non-Binary,Monaco,Budget
U_3684,42,M,Kyrgyz Republic,Premium
U_3685,35,M,Peru,General
U_3686,34,Non-Binary,Sri Lanka,General
U_3687,29,F,Gambia,Premium
U_3688,23,F,Saint Kitts and Nevis,Techie
U_3689,43,M,Angola,General
U_3690,44,Non-Binary,Indonesia,Budget
U_3691,25,F,Equatorial Guinea,Budget
U_3692,36,Non-Binary,Svalbard & Jan Mayen Islands,General
U_3693,59,F,Afghanistan,Techie
U_3694,18,Non-Binary,Samoa,General
U_3695,46,M,Cuba,Premium
U_3696,62,Non-Binary,Mozambique,General
U_3697,66,F,Barbados,Budget
U_3698,52,M,Aruba,Budget
U_3699,57,Non-Binary,Jamaica,Techie
U_3700,31,F,Guatemala,Premium
U_3701,52,M,Reunion,Budget
U_3702,65,Non-Binary,Bahrain,Budget
U_3703,62,F,Mauritius,Budget
U_3704,37,Non-Binary,Bahamas,General
U_3705,66,Non-Binary,Vietnam,Techie
U_3706,30,M,Uganda,Budget
U_3707,55,M,Bangladesh,Budget
U_3708,66,F,Vietnam,Budget
U_3709,63,M,Latvia,Techie
U_3710,66,F,Antigua and Barbuda,Budget
U_3711,25,Non-Binary,France,General
U_3712,60,Non-Binary,Ireland,Budget
U_3713,37,F,Cocos (Keeling) Islands,Budget
U_3714,50,Non-Binary,Seychelles,General
U_3715,43,M,Burkina Faso,General
U_3716,56,Non-Binary,Seychelles,Budget
U_3717,38,M,Norway,General
U_3718,66,F,Saint Lucia,Techie
U_3719,59,F,Oman,General
U_3720,60,Non-Binary,Italy,Techie
U_3721,58,Non-Binary,Holy See (Vatican City State),General
U_3722,26,M,Uganda,General
U_3723,41,M,Hong Kong,Budget
U_3724,54,Non-Binary,Kiribati,Techie
U_3725,66,Non-Binary,Trinidad and Tobago,Techie
U_3726,58,F,United States Virgin Islands,Budget
U_3727,34,F,United States of America,Budget
U_3728,41,F,Honduras,Budget
U_3729,38,Non-Binary,Honduras,Techie
U_3730,68,Non-Binary,Belgium,Techie
U_3731,56,Non-Binary,Pitcairn Islands,Techie
U_3732,58,F,Panama,Budget
U_3733,56,Non-Binary,Tunisia,Techie
U_3734,30,M,Mauritius,General
U_3735,28,Non-Binary,Burkina Faso,Premium
U_3736,63,Non-Binary,Palau,Techie
U_3737,36,Non-Binary,Tokelau,General
U_3738,28,Non-Binary,Guernsey,General
U_3739,30,Non-Binary,British Indian Ocean Territory (Chagos Archipelago),Techie
U_3740,63,M,Christmas Island,General
U_3741,62,M,Mauritania,Premium
U_3742,18,Non-Binary,India,General
U_3743,57,F,Marshall Islands,Budget
U_3744,61,Non-Binary,Brunei Darussalam,Budget
U_3745,36,Non-Binary,Saint Lucia,Budget
U_3746,29,Non-Binary,Czech Republic,General
U_3747,25,F,Syrian Arab Republic,Premium
U_3748,25,F,Afghanistan,Budget
U_3749,62,F,Saudi Arabia,Budget
U_3750,29,M,Angola,General
U_3751,65,F,French Southern Territories,General
U_3752,50,M,Kyrgyz Republic,Techie
U_3753,62,M,Peru,Techie
U_3754,43,F,Saint Helena,Techie
U_3755,56,F,Mayotte,Premium
U_3756,45,F,Jamaica,General
U_3757,22,M,Martinique,Budget
U_3758,25,Non-Binary,Hong Kong,Premium
U_3759,42,F,Swaziland,Premium
U_3760,44,F,Denmark,Techie
U_3761,63,F,Egypt,Techie
U_3762,40,M,Kuwait,Techie
U_3763,47,M,Guatemala,Budget
U_3764,62,Non-Binary,Cape Verde,Techie
U_3765,64,F,Falkland Islands (Malvinas),Budget
U_3766,40,M,Comoros,Budget
U_3767,66,Non-Binary,Vietnam,Budget
U_3768,64,F,Turkey,General
U_3769,37,M,Saint Kitts and Nevis,Premium
U_3770,35,F,Serbia,Techie
U_3771,35,F,Bouvet Island (Bouvetoya),General
U_3772,19,M,Antigua and Barbuda,General
U_3773,21,M,Sudan,Techie
U_3774,47,M,Panama,Premium
U_3775,50,F,Italy,Premium
U_3776,53,F,Nicaragua,Techie
U_3777,35,Non-Binary,Seychelles,Techie
U_3778,54,F,Vietnam,General
U_3779,36,M,Turks and Caicos Islands,General
U_3780,64,F,Tuvalu,Budget
U_3781,45,Non-Binary,Andorra,Budget
U_3782,57,Non-Binary,Dominican Republic,Techie
U_3783,37,M,Costa Rica,Premium
U_3784,66,M,Bangladesh,Budget
U_3785,50,Non-Binary,Bolivia,General
U_3786,29,Non-Binary,Nepal,Budget
U_3787,68,Non-Binary,Antigua and Barbuda,General
U_3788,32,M,Kiribati,General
U_3789,58,Non-Binary,Netherlands Antilles,General
U_3790,56,Non-Binary,Peru,Budget
U_3791,19,M,Romania,Budget
U_3792,46,F,Tunisia,Techie
U_3793,58,F,Australia,Budget
U_3794,27,Non-Binary,Ecuador,Premium
U_3795,19,F,Saint Vincent and the Grenadines,Premium
U_3796,68,F,Aruba,Budget
U_3797,28,F,Iran,Budget
U_3798,30,F,Kazakhstan,General
U_3799,27,Non-Binary,Djibouti,Budget
U_3800,31,F,Mauritius,Budget
U_3801,35,F,Cuba,Techie
U_3802,68,M,Saudi Arabia,General
U_3803,26,Non-Binary,Tonga,Premium
U_3804,56,M,Singapore,Budget
U_3805,45,M,Azerbaijan,Techie
U_3806,20,Non-Binary,Burundi,General
U_3807,37,F,Macao,General
U_3808,23,M,French Guiana,Techie
U_3809,44,Non-Binary,Djibouti,Premium
U_3810,19,F,Suriname,Techie
U_3811,46,Non-Binary,United States Virgin Islands,Budget
U_3812,55,M,Saint Martin,General
U_3813,20,F,Morocco,General
U_3814,33,F,Ghana,General
U_3815,47,Non-Binary,Morocco,Budget
U_3816,57,F,Netherlands Antilles,Budget
U_3817,19,M,Sierra Leone,Techie
U_3818,34,M,Peru,General
U_3819,58,M,Svalbard & Jan Mayen Islands,General
U_3820,29,Non-Binary,Gibraltar,Budget
U_3821,52,F,Dominica,Budget
U_3822,60,F,Gabon,Techie
U_3823,18,F,Turkey,Premium
U_3824,62,M,Cambodia,General
U_3825,32,F,Panama,Techie
U_3826,43,M,Mali,General
U_3827,54,F,Cyprus,Techie
U_3828,38,M,Isle of Man,General
U_3829,66,F,French Southern Territories,Premium
U_3830,48,Non-Binary,Falkland Islands (Malvinas),General
U_3831,42,Non-Binary,Bahamas,Budget
U_3832,40,M,Moldova,Techie
U_3833,41,M,Yemen,Budget
U_3834,55,F,Nauru,Techie
U_3835,45,F,Turkmenistan,Premium
U_3836,38,Non-Binary,Saint Pierre and Miquelon,Budget
U_3837,60,F,United States Minor Outlying Islands,General
U_3838,35,M,China,Budget
U_3839,53,M,Niue,General
U_3840,52,M,Philippines,General
U_3841,62,M,Japan,Budget
U_3842,26,M,Moldova,General
U_3843,55,Non-Binary,Lithuania,Budget
U_3844,47,Non-Binary,Australia,Budget
U_3845,61,M,Guatemala,Premium
U_3846,51,F,Western Sahara,General
U_3847,49,M,Norway,Budget
U_3848,20,Non-Binary,Paraguay,Techie
U_3849,20,M,Hong Kong,Techie
U_3850,45,Non-Binary,Solomon Islands,General
U_3851,61,Non-Binary,Malta,Budget
U_3852,32,M,Ghana,General
U_3853,58,M,Qatar,General
U_3854,40,F,Israel,General
U_3855,57,Non-Binary,Ireland,General
U_3856,28,F,Canada,General
U_3857,65,M,French Southern Territories,Budget
U_3858,49,Non-Binary,Honduras,Techie
U_3859,53,F,Colombia,Premium
U_3860,50,F,Saudi Arabia,Premium
U_3861,41,F,Mauritania,Techie
U_3862,56,M,Lebanon,Premium
U_3863,51,M,Dominican Republic,Premium
U_3864,45,M,Thailand,General
U_3865,54,Non-Binary,Czech Republic,Budget
U_3866,24,M,French Southern Territories,General
U_3867,21,Non-Binary,Togo,Techie
U_3868,54,F,Russian Federation,Techie
U_3869,18,F,Cambodia,General
U_3870,18,M,Sri Lanka,Premium
U_3871,64,F,Kyrgyz Republic,Premium
U_3872,37,M,United States Virgin Islands,Premium
U_3873,36,Non-Binary,Azerbaijan,Premium
U_3874,46,F,Monaco,General
U_3875,27,M,Isle of Man,General
U_3876,35,F,Israel,Budget
U_3877,45,F,Moldova,Budget
U_3878,52,M,Marshall Islands,Premium
U_3879,60,F,Burkina Faso,Budget
U_3880,64,F,Iceland,Techie
U_3881,48,F,Ecuador,Budget
U_3882,44,F,Equatorial Guinea,Techie
U_3883,28,Non-Binary,Costa Rica,Budget
U_3884,66,F,Greenland,Premium
U_3885,66,F,Oman,General
U_3886,55,M,Belgium,Techie
U_3887,22,Non-Binary,Uzbekistan,General
U_3888,25,M,Korea,General
U_3889,51,M,Tanzania,Premium
U_3890,65,M,Heard Island and McDonald Islands,Budget
U_3891,69,Non-Binary,Bermuda,General
U_3892,29,M,Mauritania,General
U_3893,55,M,Saint Kitts and Nevis,General
U_3894,18,M,Switzerland,Budget
U_3895,48,F,Comoros,General
U_3896,21,M,Austria,Budget
U_3897,66,Non-Binary,Ethiopia,General
U_3898,62,Non-Binary,Honduras,General
U_3899,67,F,Peru,Budget
U_3900,22,Non-Binary,Netherlands,General
U_3901,47,Non-Binary,Netherlands,Premium
U_3902,41,F,Armenia,General
U_3903,20,M,Tunisia,Budget
U_3904,28,F,Barbados,General
U_3905,62,M,Comoros,Budget
U_3906,21,M,Spain,General
U_3907,43,Non-Binary,Senegal,Techie
U_3908,44,F,Namibia,Techie
U_3909,63,Non-Binary,Saint Kitts and Nevis,Budget
U_3910,60,Non-Binary,Paraguay,General
U_3911,44,M,Monaco,Budget
U_3912,59,Non-Binary,Cuba,Techie
U_3913,68,F,Lesotho,Budget
U_3914,67,Non-Binary,Cote d'Ivoire,General
U_3915,23,Non-Binary,Trinidad and Tobago,Budget
U_3916,32,M,United States of America,Budget
U_3917,47,F,Grenada,Budget
U_3918,59,Non-Binary,Gabon,Premium
U_3919,54,M,Zimbabwe,Budget
U_3920,54,Non-Binary,United States of America,Techie
U_3921,59,F,American Samoa,General
U_3922,54,Non-Binary,Croatia,General
U_3923,52,Non-Binary,Vietnam,Techie
U_3924,40,M,Comoros,Budget
U_3925,23,Non-Binary,Saint Vincent and the Grenadines,General
U_3926,21,M,British Indian Ocean Territory (Chagos Archipelago),Budget
U_3927,35,F,San Marino,General
U_3928,26,Non-Binary,Saudi Arabia,Budget
U_3929,66,F,Lesotho,Premium
U_3930,46,F,United States Virgin Islands,Premium
U_3931,30,Non-Binary,Ecuador,General
U_3932,64,M,Qatar,Budget
U_3933,69,F,Netherlands,Techie
U_3934,34,F,Romania,Budget
U_3935,62,Non-Binary,Costa Rica,General
U_3936,49,Non-Binary,Indonesia,General
U_3937,65,Non-Binary,United States Virgin Islands,Premium
U_3938,39,Non-Binary,Dominican Republic,Techie
U_3939,21,Non-Binary,Micronesia,General
U_3940,22,Non-Binary,Gibraltar,Techie
U_3941,54,M,Singapore,Techie
U_3942,58,F,Finland,Techie
U_3943,66,M,Hong Kong,General
U_3944,30,M,Lao People's Democratic Republic,Budget
U_3945,51,Non-Binary,Martinique,General
U_3946,62,F,Pakistan,Premium
U_3947,39,M,Guinea-Bissau,Budget
U_3948,40,Non-Binary,Gambia,General
U_3949,68,Non-Binary,Eritrea,Premium
U_3950,20,F,Guyana,Budget
U_3951,59,M,Malaysia,Techie
U_3952,51,M,Turkmenistan,General
U_3953,49,M,Luxembourg,General
U_3954,62,Non-Binary,Lao People's Democratic Republic,General
U_3955,68,F,Bolivia,General
U_3956,66,F,Spain,Budget
U_3957,38,M,Saint Helena,Premium
U_3958,63,Non-Binary,Latvia,General
U_3959,61,M,Senegal,Premium
U_3960,38,F,Taiwan,Techie
U_3961,61,Non-Binary,Ghana,Techie
U_3962,28,M,United States Virgin Islands,Premium
U_3963,56,M,Costa Rica,General
U_3964,21,Non-Binary,Heard Island and McDonald Islands,Techie
U_3965,68,F,Germany,Techie
U_3966,18,Non-Binary,Isle of Man,General
U_3967,45,M,Aruba,Techie
U_3968,41,M,Mongolia,Budget
U_3969,52,M,Tonga,Techie
U_3970,30,M,Cyprus,General
U_3971,64,F,Saint Vincent and the Grenadines,General
U_3972,51,F,Cameroon,General
U_3973,28,M,Andorra,General
U_3974,53,F,Eritrea,Budget
U_3975,68,F,Micronesia,General
U_3976,34,F,Vietnam,General
U_3977,52,M,Myanmar,Budget
U_3978,35,Non-Binary,Mozambique,Budget
U_3979,57,Non-Binary,Saint Helena,General
U_3980,39,Non-Binary,Israel,General
U_3981,41,M,French Polynesia,General
U_3982,36,F,Cape Verde,General
U_3983,54,F,Congo,Techie
U_3984,56,M,Greenland,Techie
U_3985,38,M,Denmark,Techie
U_3986,25,Non-Binary,Hong Kong,Budget
U_3987,45,Non-Binary,Montenegro,General
U_3988,22,M,Syrian Arab Republic,Techie
U_3989,34,Non-Binary,Ecuador,Techie
U_3990,54,F,Luxembourg,Techie
U_3991,53,M,Mexico,Techie
U_3992,36,M,Palau,Budget
U_3993,44,F,Western Sahara,Budget
U_3994,51,F,Poland,Budget
U_3995,28,F,Guadeloupe,Budget
U_3996,62,Non-Binary,Equatorial Guinea,General
U_3997,64,M,Serbia,Budget
U_3998,29,Non-Binary,Swaziland,Budget
U_3999,38,F,Liechtenstein,Techie
U_4000,28,Non-Binary,Saint Kitts and Nevis,Techie
U_4001,56,F,Norway,Budget
U_4002,45,Non-Binary,Saint Vincent and the Grenadines,General
U_4003,22,Non-Binary,Liechtenstein,General
U_4004,34,F,Kuwait,Budget
U_4005,37,Non-Binary,Chile,Budget
U_4006,58,M,Saint Martin,General
U_4007,63,Non-Binary,South Africa,General
U_4008,29,Non-Binary,Guinea,General
U_4009,23,M,Chile,Budget
U_4010,34,F,Burundi,Premium
U_4011,68,M,Saint Helena,Techie
U_4012,36,Non-Binary,Mayotte,Budget
U_4013,43,F,Liechtenstein,Premium
U_4014,65,Non-Binary,Colombia,Techie
U_4015,61,Non-Binary,United States Virgin Islands,Premium
U_4016,61,M,Tuvalu,General
U_4017,69,M,Mauritius,General
U_4018,49,F,Norway,Premium
U_4019,23,F,Bahamas,General
U_4020,53,F,Malta,Budget
U_4021,55,Non-Binary,Antigua and Barbuda,General
U_4022,28,M,Taiwan,Budget
U_4023,50,M,Tanzania,Budget
U_4024,41,M,Belarus,Techie
U_4025,40,F,Western Sahara,Techie
U_4026,32,M,Svalbard & Jan Mayen Islands,General
U_4027,44,M,Paraguay,Premium
U_4028,28,M,Australia,Budget
U_4029,68,F,Serbia,Techie
U_4030,67,M,Albania,Techie
U_4031,34,F,Isle of Man,Premium
U_4032,68,M,Burundi,General
U_4033,31,M,Tajikistan,General
U_4034,44,M,Norfolk Island,General
U_4035,35,F,Djibouti,General
U_4036,45,F,Bangladesh,Budget
U_4037,68,M,Russian Federation,General
U_4038,64,Non-Binary,Canada,Premium
U_4039,64,F,Algeria,General
U_4040,21,F,Cuba,Techie
U_4041,24,M,Madagascar,General
U_4042,62,Non-Binary,Korea,General
U_4043,52,M,Holy See (Vatican City State),General
U_4044,65,F,Bahamas,General
U_4045,26,F,Niger,General
U_4046,25,M,Northern Mariana Islands,General
U_4047,69,M,Papua New Guinea,Techie
U_4048,62,Non-Binary,Vietnam,Budget
U_4049,34,Non-Binary,Nicaragua,Premium
U_4050,34,F,United States Minor Outlying Islands,Budget
U_4051,66,Non-Binary,Liberia,Techie
U_4052,50,Non-Binary,Palestinian Territory,Techie
U_4053,49,F,Libyan Arab Jamahiriya,Techie
U_4054,25,F,Andorra,General
U_4055,36,F,Albania,General
U_4056,55,F,Martinique,Budget
U_4057,20,M,Micronesia,Premium
U_4058,22,F,Isle of Man,Premium
U_4059,30,F,American Samoa,Premium
U_4060,64,F,Andorra,General
U_4061,63,Non-Binary,Marshall Islands,Techie
U_4062,48,F,Saint Helena,Techie
U_4063,33,M,Falkland Islands (Malvinas),General
U_4064,67,M,Mauritania,General
U_4065,49,F,France,Budget
U_4066,39,M,Andorra,General
U_4067,46,Non-Binary,Macao,Premium
U_4068,39,F,Suriname,Budget
U_4069,60,M,Qatar,Budget
U_4070,20,M,Peru,Techie
U_4071,27,F,Jersey,Premium
U_4072,59,M,Sri Lanka,Budget
U_4073,38,F,Wallis and Futuna,General
U_4074,33,M,United States of America,General
U_4075,29,Non-Binary,Christmas Island,Budget
U_4076,19,M,Botswana,Budget
U_4077,58,M,Uruguay,General
